"Geographic Address","CO Address","LCC Address","Transponder Address","Device Address","Date","Time","Number of Lanes","Flow(Category 1)","Flow(Category 2)","Flow(Category 3)","Flow(Category 4)","Speed(Lane 1)","Speed(Lane 2)","Speed(Lane 3)","Speed(Lane 4)","Speed(Lane 5)","Speed(Lane 6)","Speed(Lane 7)","Flow(Lane 1)","Flow(Lane 2)","Flow(Lane 3)","Flow(Lane 4)","Flow(Lane 5)","Flow(Lane 6)","Flow(Lane 7)","Occupancy(Lane 1)","Occupancy(Lane 2)","Occupancy(Lane 3)","Occupancy(Lane 4)","Occupancy(Lane 5)","Occupancy(Lane 6)","Occupancy(Lane 7)","Headway(Lane 1)","Headway(Lane 2)","Headway(Lane 3)","Headway(Lane 4)","Headway(Lane 5)","Headway(Lane 6)","Headway(Lane 7)"
M1/4793B,012,7,116,302,14/02/17,04:35,3,2,1,3,5,81,107,0,-1,-1,-1,-1,7,4,0,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,86,156,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:36,3,2,1,1,5,88,121,0,-1,-1,-1,-1,7,2,0,-1,-1,-1,-1,8,0,0,-1,-1,-1,-1,86,85,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:37,3,3,1,1,2,108,101,0,-1,-1,-1,-1,6,1,0,-1,-1,-1,-1,4,0,0,-1,-1,-1,-1,100,-1,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:38,3,3,1,2,2,91,98,125,-1,-1,-1,-1,5,2,1,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,77,83,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:39,3,3,2,3,2,92,110,0,-1,-1,-1,-1,6,4,0,-1,-1,-1,-1,5,1,0,-1,-1,-1,-1,115,192,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:40,3,3,4,1,3,89,108,0,-1,-1,-1,-1,5,6,0,-1,-1,-1,-1,5,2,0,-1,-1,-1,-1,115,101,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:41,3,8,0,0,1,99,117,0,-1,-1,-1,-1,6,3,0,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,110,97,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:42,3,3,0,0,0,111,0,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,104,0,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:43,3,5,2,3,1,88,115,133,-1,-1,-1,-1,5,5,1,-1,-1,-1,-1,3,2,0,-1,-1,-1,-1,102,142,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:44,3,7,2,2,2,98,127,0,-1,-1,-1,-1,9,4,0,-1,-1,-1,-1,6,1,0,-1,-1,-1,-1,73,109,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:45,3,4,0,2,2,96,107,0,-1,-1,-1,-1,6,2,0,-1,-1,-1,-1,4,1,0,-1,-1,-1,-1,105,-1,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:46,3,4,0,1,1,104,0,0,-1,-1,-1,-1,6,0,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,80,0,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:47,3,4,1,2,3,88,111,0,-1,-1,-1,-1,7,3,0,-1,-1,-1,-1,6,1,0,-1,-1,-1,-1,99,211,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:48,3,4,0,3,2,86,113,0,-1,-1,-1,-1,5,4,0,-1,-1,-1,-1,4,1,0,-1,-1,-1,-1,110,148,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:49,3,2,2,2,5,86,105,0,-1,-1,-1,-1,7,4,0,-1,-1,-1,-1,8,1,0,-1,-1,-1,-1,83,112,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:50,3,5,3,2,4,93,124,129,-1,-1,-1,-1,9,3,2,-1,-1,-1,-1,8,1,0,-1,-1,-1,-1,66,187,249,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:51,3,6,2,4,1,93,120,0,-1,-1,-1,-1,7,6,0,-1,-1,-1,-1,4,2,0,-1,-1,-1,-1,90,114,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:52,3,2,2,2,1,99,92,0,-1,-1,-1,-1,6,1,0,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,93,-1,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:53,3,0,2,0,4,86,98,0,-1,-1,-1,-1,5,1,0,-1,-1,-1,-1,5,0,0,-1,-1,-1,-1,127,-1,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:54,3,3,0,1,4,89,115,0,-1,-1,-1,-1,6,2,0,-1,-1,-1,-1,6,0,0,-1,-1,-1,-1,86,-1,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:55,3,8,2,4,1,91,111,127,-1,-1,-1,-1,6,7,2,-1,-1,-1,-1,4,2,0,-1,-1,-1,-1,103,99,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:56,3,6,1,3,1,90,108,119,-1,-1,-1,-1,6,4,1,-1,-1,-1,-1,4,1,0,-1,-1,-1,-1,106,129,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:57,3,5,1,0,3,92,128,0,-1,-1,-1,-1,7,2,0,-1,-1,-1,-1,5,0,0,-1,-1,-1,-1,72,151,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:58,3,6,0,0,2,98,140,0,-1,-1,-1,-1,5,3,0,-1,-1,-1,-1,4,0,0,-1,-1,-1,-1,139,107,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,04:59,3,11,3,4,0,104,123,127,-1,-1,-1,-1,11,6,1,-1,-1,-1,-1,5,1,0,-1,-1,-1,-1,57,95,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:00,3,7,1,0,1,108,113,137,-1,-1,-1,-1,5,3,1,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,113,193,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:01,3,5,2,3,5,90,110,0,-1,-1,-1,-1,10,5,0,-1,-1,-1,-1,8,1,0,-1,-1,-1,-1,64,118,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:02,3,5,1,1,2,97,119,0,-1,-1,-1,-1,7,2,0,-1,-1,-1,-1,4,0,0,-1,-1,-1,-1,71,207,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:03,3,6,1,1,3,83,119,140,-1,-1,-1,-1,5,5,1,-1,-1,-1,-1,5,1,0,-1,-1,-1,-1,129,81,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:04,3,4,2,2,1,95,108,0,-1,-1,-1,-1,6,3,0,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,105,90,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:05,3,9,2,2,3,88,118,0,-1,-1,-1,-1,10,6,0,-1,-1,-1,-1,8,1,0,-1,-1,-1,-1,56,118,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:06,3,7,1,0,2,105,111,0,-1,-1,-1,-1,7,3,0,-1,-1,-1,-1,4,1,0,-1,-1,-1,-1,92,44,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:07,3,5,2,2,1,95,104,108,-1,-1,-1,-1,6,3,1,-1,-1,-1,-1,4,1,0,-1,-1,-1,-1,87,127,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:08,3,7,1,2,3,87,110,114,-1,-1,-1,-1,7,5,1,-1,-1,-1,-1,6,2,0,-1,-1,-1,-1,92,155,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:09,3,7,2,0,3,97,107,116,-1,-1,-1,-1,8,3,1,-1,-1,-1,-1,6,1,0,-1,-1,-1,-1,62,154,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:10,3,5,0,1,3,97,145,0,-1,-1,-1,-1,8,1,0,-1,-1,-1,-1,5,0,0,-1,-1,-1,-1,79,-1,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:11,3,9,2,6,3,95,112,114,-1,-1,-1,-1,11,8,1,-1,-1,-1,-1,9,2,0,-1,-1,-1,-1,62,87,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:12,3,10,4,1,2,96,112,134,-1,-1,-1,-1,6,9,2,-1,-1,-1,-1,3,3,0,-1,-1,-1,-1,81,52,138,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:13,3,7,3,2,3,97,106,0,-1,-1,-1,-1,7,8,0,-1,-1,-1,-1,6,3,0,-1,-1,-1,-1,94,63,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:14,3,12,5,3,2,95,115,123,-1,-1,-1,-1,11,8,3,-1,-1,-1,-1,7,2,0,-1,-1,-1,-1,45,69,136,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:15,3,11,1,1,2,100,120,0,-1,-1,-1,-1,9,6,0,-1,-1,-1,-1,5,1,0,-1,-1,-1,-1,79,101,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:16,3,10,1,1,0,101,119,135,-1,-1,-1,-1,4,7,1,-1,-1,-1,-1,2,2,0,-1,-1,-1,-1,123,85,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:17,3,6,2,3,4,88,98,0,-1,-1,-1,-1,9,6,0,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,81,90,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:18,3,9,1,3,1,97,117,142,-1,-1,-1,-1,9,4,1,-1,-1,-1,-1,5,1,0,-1,-1,-1,-1,67,97,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:19,3,14,0,0,1,108,121,0,-1,-1,-1,-1,9,6,0,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,69,122,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:20,3,11,2,1,2,101,116,125,-1,-1,-1,-1,8,6,2,-1,-1,-1,-1,4,3,0,-1,-1,-1,-1,71,87,195,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:21,3,11,2,2,3,98,112,0,-1,-1,-1,-1,10,8,0,-1,-1,-1,-1,7,3,0,-1,-1,-1,-1,61,76,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:22,3,12,5,2,1,103,118,133,-1,-1,-1,-1,11,8,1,-1,-1,-1,-1,5,2,0,-1,-1,-1,-1,55,59,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:23,3,13,2,1,2,102,116,117,-1,-1,-1,-1,10,7,1,-1,-1,-1,-1,6,2,0,-1,-1,-1,-1,59,97,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:24,3,11,1,1,5,93,111,114,-1,-1,-1,-1,10,5,3,-1,-1,-1,-1,8,2,1,-1,-1,-1,-1,59,88,138,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:25,3,6,2,2,7,86,118,120,-1,-1,-1,-1,10,5,2,-1,-1,-1,-1,11,1,0,-1,-1,-1,-1,60,110,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:26,3,10,2,1,3,97,118,0,-1,-1,-1,-1,9,7,0,-1,-1,-1,-1,6,2,0,-1,-1,-1,-1,53,92,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:27,3,18,0,4,0,106,112,126,-1,-1,-1,-1,12,8,2,-1,-1,-1,-1,4,2,0,-1,-1,-1,-1,59,77,156,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:28,3,13,1,1,2,95,113,127,-1,-1,-1,-1,8,6,3,-1,-1,-1,-1,4,2,0,-1,-1,-1,-1,74,75,142,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:29,3,13,4,0,4,85,108,127,-1,-1,-1,-1,9,7,5,-1,-1,-1,-1,8,2,1,-1,-1,-1,-1,67,105,103,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:30,3,9,1,0,1,104,112,111,-1,-1,-1,-1,7,3,1,-1,-1,-1,-1,3,1,0,-1,-1,-1,-1,84,119,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:31,3,11,1,2,5,90,104,124,-1,-1,-1,-1,10,7,2,-1,-1,-1,-1,8,3,0,-1,-1,-1,-1,61,98,138,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:32,3,12,1,3,4,92,108,118,-1,-1,-1,-1,9,7,4,-1,-1,-1,-1,7,2,1,-1,-1,-1,-1,61,79,90,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:33,3,15,1,3,4,92,112,131,-1,-1,-1,-1,7,13,3,-1,-1,-1,-1,5,5,0,-1,-1,-1,-1,93,48,174,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:34,3,12,1,1,1,99,113,0,-1,-1,-1,-1,8,7,0,-1,-1,-1,-1,4,2,0,-1,-1,-1,-1,72,59,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:35,3,12,2,2,1,104,115,116,-1,-1,-1,-1,7,8,2,-1,-1,-1,-1,3,3,0,-1,-1,-1,-1,68,76,138,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:36,3,9,2,0,4,91,115,131,-1,-1,-1,-1,8,5,2,-1,-1,-1,-1,6,1,0,-1,-1,-1,-1,92,88,187,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:37,3,13,0,3,3,85,113,137,-1,-1,-1,-1,9,9,1,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,65,67,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:38,3,14,2,1,3,96,114,123,-1,-1,-1,-1,8,9,3,-1,-1,-1,-1,5,4,1,-1,-1,-1,-1,64,66,116,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:39,3,7,2,1,6,90,108,0,-1,-1,-1,-1,9,7,0,-1,-1,-1,-1,8,4,0,-1,-1,-1,-1,73,79,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:40,3,13,5,1,1,95,121,153,-1,-1,-1,-1,9,9,2,-1,-1,-1,-1,5,2,0,-1,-1,-1,-1,61,64,140,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:41,3,13,0,1,3,103,116,142,-1,-1,-1,-1,12,4,1,-1,-1,-1,-1,6,1,0,-1,-1,-1,-1,56,65,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:42,3,5,3,2,2,96,112,0,-1,-1,-1,-1,9,3,0,-1,-1,-1,-1,6,1,0,-1,-1,-1,-1,62,142,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:43,3,15,4,3,3,96,108,130,-1,-1,-1,-1,11,10,4,-1,-1,-1,-1,7,4,1,-1,-1,-1,-1,56,59,155,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:44,3,9,2,1,3,93,112,114,-1,-1,-1,-1,7,7,1,-1,-1,-1,-1,5,2,0,-1,-1,-1,-1,86,89,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:45,3,10,2,1,2,94,110,127,-1,-1,-1,-1,5,9,1,-1,-1,-1,-1,4,3,0,-1,-1,-1,-1,114,57,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:46,3,13,0,5,2,92,113,121,-1,-1,-1,-1,9,10,1,-1,-1,-1,-1,6,3,0,-1,-1,-1,-1,65,60,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:47,3,14,2,5,4,86,111,102,-1,-1,-1,-1,11,12,2,-1,-1,-1,-1,9,4,1,-1,-1,-1,-1,60,50,77,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:48,3,13,0,0,5,87,108,123,-1,-1,-1,-1,7,10,1,-1,-1,-1,-1,7,3,0,-1,-1,-1,-1,78,56,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:49,3,17,5,3,4,91,107,120,-1,-1,-1,-1,7,17,5,-1,-1,-1,-1,5,7,1,-1,-1,-1,-1,90,37,77,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:50,3,11,5,2,3,89,109,112,-1,-1,-1,-1,9,10,2,-1,-1,-1,-1,7,3,0,-1,-1,-1,-1,65,60,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:51,3,18,1,2,4,85,117,119,-1,-1,-1,-1,7,13,5,-1,-1,-1,-1,7,4,1,-1,-1,-1,-1,69,46,65,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:52,3,19,0,1,2,95,116,128,-1,-1,-1,-1,9,9,4,-1,-1,-1,-1,5,3,1,-1,-1,-1,-1,78,66,101,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:53,3,17,1,2,5,88,112,130,-1,-1,-1,-1,10,12,3,-1,-1,-1,-1,8,4,0,-1,-1,-1,-1,59,48,147,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:54,3,11,2,3,2,93,116,0,-1,-1,-1,-1,7,11,0,-1,-1,-1,-1,5,3,0,-1,-1,-1,-1,83,51,0,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:55,3,13,1,3,4,94,107,121,-1,-1,-1,-1,11,9,1,-1,-1,-1,-1,8,3,0,-1,-1,-1,-1,59,55,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:56,3,15,2,1,1,97,112,114,-1,-1,-1,-1,8,10,1,-1,-1,-1,-1,3,3,0,-1,-1,-1,-1,75,74,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:57,3,10,3,2,5,89,108,122,-1,-1,-1,-1,7,11,2,-1,-1,-1,-1,7,4,0,-1,-1,-1,-1,71,55,237,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:58,3,19,1,4,2,97,117,127,-1,-1,-1,-1,9,12,5,-1,-1,-1,-1,6,4,1,-1,-1,-1,-1,75,42,95,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,05:59,3,8,1,1,4,88,117,125,-1,-1,-1,-1,8,5,1,-1,-1,-1,-1,6,1,0,-1,-1,-1,-1,79,100,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:00,3,10,4,5,1,78,118,118,-1,-1,-1,-1,7,7,6,-1,-1,-1,-1,6,2,1,-1,-1,-1,-1,84,67,84,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:01,3,18,2,3,4,89,105,126,-1,-1,-1,-1,8,13,6,-1,-1,-1,-1,6,6,2,-1,-1,-1,-1,68,52,95,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:02,3,14,2,3,4,90,110,123,-1,-1,-1,-1,10,8,5,-1,-1,-1,-1,8,2,1,-1,-1,-1,-1,59,80,101,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:03,3,13,3,4,3,92,109,117,-1,-1,-1,-1,8,10,5,-1,-1,-1,-1,5,4,1,-1,-1,-1,-1,73,47,125,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:04,3,27,2,3,4,75,107,121,-1,-1,-1,-1,9,15,12,-1,-1,-1,-1,9,5,3,-1,-1,-1,-1,75,41,49,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:05,3,15,2,3,1,92,119,119,-1,-1,-1,-1,8,12,1,-1,-1,-1,-1,4,3,0,-1,-1,-1,-1,75,46,-1,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:06,3,15,2,0,1,103,114,129,-1,-1,-1,-1,10,6,2,-1,-1,-1,-1,5,2,0,-1,-1,-1,-1,59,114,234,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:07,3,14,3,1,3,93,110,129,-1,-1,-1,-1,9,9,3,-1,-1,-1,-1,6,3,1,-1,-1,-1,-1,55,46,67,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:08,3,18,2,4,3,95,106,125,-1,-1,-1,-1,8,12,7,-1,-1,-1,-1,6,4,2,-1,-1,-1,-1,82,62,112,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:09,3,21,3,3,1,97,113,124,-1,-1,-1,-1,8,12,8,-1,-1,-1,-1,5,4,2,-1,-1,-1,-1,72,51,76,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:10,3,22,6,0,3,101,111,122,-1,-1,-1,-1,14,11,6,-1,-1,-1,-1,8,3,1,-1,-1,-1,-1,45,51,97,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:11,3,18,4,2,4,94,114,123,-1,-1,-1,-1,10,11,7,-1,-1,-1,-1,7,4,2,-1,-1,-1,-1,58,57,82,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:12,3,28,5,3,2,92,108,122,-1,-1,-1,-1,9,18,11,-1,-1,-1,-1,5,6,3,-1,-1,-1,-1,71,33,50,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:13,3,22,3,2,0,105,111,124,-1,-1,-1,-1,11,13,3,-1,-1,-1,-1,4,4,0,-1,-1,-1,-1,54,46,176,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:14,3,22,2,0,3,102,113,126,-1,-1,-1,-1,11,9,7,-1,-1,-1,-1,6,3,2,-1,-1,-1,-1,49,64,76,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:15,3,27,0,3,1,100,115,134,-1,-1,-1,-1,13,15,3,-1,-1,-1,-1,6,4,1,-1,-1,-1,-1,50,38,131,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:16,3,32,1,1,4,93,110,115,-1,-1,-1,-1,11,18,9,-1,-1,-1,-1,7,6,2,-1,-1,-1,-1,51,34,55,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:17,3,22,3,4,5,86,106,121,-1,-1,-1,-1,10,15,9,-1,-1,-1,-1,7,5,2,-1,-1,-1,-1,63,41,72,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:18,3,25,2,2,3,98,110,120,-1,-1,-1,-1,9,16,7,-1,-1,-1,-1,6,7,2,-1,-1,-1,-1,60,34,66,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:19,3,30,1,2,2,92,115,127,-1,-1,-1,-1,8,17,10,-1,-1,-1,-1,5,4,3,-1,-1,-1,-1,74,35,56,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:20,3,30,6,3,4,89,114,120,-1,-1,-1,-1,14,21,8,-1,-1,-1,-1,10,6,1,-1,-1,-1,-1,46,30,81,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:21,3,29,3,1,2,94,120,131,-1,-1,-1,-1,11,16,8,-1,-1,-1,-1,6,5,2,-1,-1,-1,-1,54,35,54,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:22,3,18,5,2,2,98,111,125,-1,-1,-1,-1,9,15,3,-1,-1,-1,-1,5,5,1,-1,-1,-1,-1,62,42,205,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:23,3,24,4,6,4,87,104,116,-1,-1,-1,-1,14,15,9,-1,-1,-1,-1,11,6,2,-1,-1,-1,-1,42,36,61,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:24,3,20,5,2,2,91,111,136,-1,-1,-1,-1,11,15,3,-1,-1,-1,-1,6,5,0,-1,-1,-1,-1,57,42,173,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:25,3,37,2,1,4,93,109,119,-1,-1,-1,-1,11,19,14,-1,-1,-1,-1,7,7,4,-1,-1,-1,-1,56,32,45,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:26,3,20,4,1,5,96,107,124,-1,-1,-1,-1,9,16,5,-1,-1,-1,-1,8,6,1,-1,-1,-1,-1,64,37,110,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:27,3,29,2,2,4,92,108,128,-1,-1,-1,-1,11,17,9,-1,-1,-1,-1,7,6,2,-1,-1,-1,-1,52,33,50,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:28,3,38,1,1,5,89,111,120,-1,-1,-1,-1,8,24,13,-1,-1,-1,-1,6,8,3,-1,-1,-1,-1,75,24,54,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:29,3,29,2,4,3,88,108,117,-1,-1,-1,-1,9,17,12,-1,-1,-1,-1,8,5,3,-1,-1,-1,-1,71,34,40,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:30,3,13,5,4,3,98,108,121,-1,-1,-1,-1,13,7,5,-1,-1,-1,-1,8,2,1,-1,-1,-1,-1,45,89,107,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:31,3,36,4,3,4,85,104,118,-1,-1,-1,-1,12,20,15,-1,-1,-1,-1,9,7,4,-1,-1,-1,-1,49,30,40,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:32,3,31,6,4,4,92,111,120,-1,-1,-1,-1,13,16,16,-1,-1,-1,-1,9,6,5,-1,-1,-1,-1,46,37,29,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:33,3,27,6,3,5,88,105,121,-1,-1,-1,-1,13,20,8,-1,-1,-1,-1,10,7,2,-1,-1,-1,-1,44,29,78,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:34,3,28,3,3,4,92,110,120,-1,-1,-1,-1,9,19,10,-1,-1,-1,-1,7,7,3,-1,-1,-1,-1,68,30,63,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:35,3,40,4,2,4,82,102,118,-1,-1,-1,-1,8,21,21,-1,-1,-1,-1,7,8,7,-1,-1,-1,-1,62,28,30,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:36,3,35,4,3,2,89,109,124,-1,-1,-1,-1,14,16,14,-1,-1,-1,-1,8,5,4,-1,-1,-1,-1,48,34,36,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:37,3,25,0,4,3,93,111,123,-1,-1,-1,-1,11,18,3,-1,-1,-1,-1,8,6,1,-1,-1,-1,-1,55,37,127,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:38,3,35,3,3,2,92,111,129,-1,-1,-1,-1,15,21,7,-1,-1,-1,-1,9,7,2,-1,-1,-1,-1,41,27,89,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:39,3,41,5,4,3,91,102,117,-1,-1,-1,-1,14,20,19,-1,-1,-1,-1,8,8,6,-1,-1,-1,-1,41,32,38,-1,-1,-1,-1
M1/4793B,012,7,116,302,14/02/17,06:40,3,40,2,9,2,87,105,116,-1,-1,-1,-1,12,23,18,-1,-1,-1,-1,9,7,6,-1,-1,-1,-1,51,26,30,-1,-1,-1,-1
